row,age,username,gender,city,state,zip,lat,lng,freq,services,hulu,youtube,Apple TV+,FX,netflix,fuboTV,amazon,PlutoTV,Discovery+,Starz,Showtime,Philo,Crackle,CBS All Access,IMDb TV,Disney+,HBO MAX,NBC,Rent or Buy,FOX,Peacock,Tubi
153,21,helene_calderon,Female,Laurys Station,PA,18059,40.7177,-75.5335,1-DAILY,"{'Apple TV+': 1, 'youtube': 1, 'netflix': 1}",,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
154,28,carlene_singletary,Female,Cedar Key,FL,32625,29.171,-83.0168,1-DAILY,"{'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
155,51,haydee_cloutier,Female,Point,TX,75472,32.9007,-95.8903,1-DAILY,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,1.0,
156,35,laurie_pacheco,Female,Opelousas,LA,70571,30.5335,-92.0815,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
157,18,kendall_canada,Male,Fort Wayne,IN,46801,41.0938,-85.0707,1-DAILY,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
158,33,hosea_catron,Male,El Paso,TX,88534,31.6948,-106.3,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'youtube': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
159,68,lilia_staley,Female,Elmdale,KS,66850,38.3779,-96.6675,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
160,26,clayton_cary,Male,Gainesville,MO,65655,36.5901,-92.4162,3-FEWER_THREE_PER_MONTH,"{'Disney+': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,1.0,,,,,,
161,31,celia_winn,Female,Lake Worth,FL,33462,26.5747,-80.0794,2-FEW_TIMES_WEEK,{'Disney+': 1},,,,,,,,,,,,,,,,1.0,,,,,,
162,32,kristin_guillory,Female,Tobias,NE,68453,40.4262,-97.3184,1-DAILY,"{'Discovery+': 1, 'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
163,65,erik_holmes,Male,Saint Marys,OH,45885,40.544,-84.3944,1-DAILY,"{'youtube': 1, 'hulu': 1, 'Rent or Buy': 1}",1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,
166,21,benedict_funk,Male,Gipsy,MO,63750,37.147,-90.1795,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
167,26,tommy_reinhardt,Male,Shannon City,IA,50861,40.9017,-94.2633,1-DAILY,"{'Peacock': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,,,,1.0,
168,65,virgil_urbina,Male,Alice,TX,78333,27.7522,-98.0697,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
169,68,gil_phillips,Male,Braden,TN,38010,35.2886,-89.488,2-FEW_TIMES_WEEK,{'Crackle': 1},,,,,,,,,,,,,1.0,,,,,,,,,
170,27,charleen_swank,Female,Travis Afb,CA,94535,38.2743,-121.9463,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
171,72,isaias_townes,Male,Neche,ND,58265,48.9796,-97.5427,2-FEW_TIMES_WEEK,"{'Discovery+': 1, 'Peacock': 1}",,,,,,,,,1.0,,,,,,,,,,,,1.0,
172,61,delbert_estep,Male,Appleton,WI,54911,44.2773,-88.3976,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
173,30,stuart_breedlove,Male,Jersey City,NJ,07302,40.7221,-74.0469,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'hulu': 1}",1.0,,,,,,1.0,,,,,,,,,,,,,,,
174,40,amelia_maddox,Female,Norge,VA,23127,37.3688,-76.7705,1-DAILY,"{'Discovery+': 1, 'amazon': 1, 'hulu': 1}",1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
175,41,reinaldo_spence,Male,New Prague,MN,56071,44.5402,-93.5805,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
176,61,georgiana_mackenzie,Female,Long Lane,MO,65590,37.5808,-92.9309,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1, 'Apple TV+': 1}",,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
177,27,matthew_tomlinson,Male,Yermo,CA,92398,34.905,-116.8203,2-FEW_TIMES_WEEK,"{'Philo': 1, 'hulu': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
178,23,toby_pointer,Male,Martinsville,IN,46151,39.4776,-86.4668,1-DAILY,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
179,49,vicente_orr,Male,Atlanta,GA,30392,33.749,-84.38799999999998,1-DAILY,"{'Crackle': 1, 'Starz': 1}",,,,,,,,,,1.0,,,1.0,,,,,,,,,
180,73,lona_overton,Female,Cassville,GA,30123,34.2442,-84.8457,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
182,68,rhonda_lawton,Female,Bean Station,TN,37708,36.3249,-83.3142,1-DAILY,"{'amazon': 1, 'netflix': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
183,19,alfredo_vanhoose,Male,Brooklyn,NY,11239,40.6497,-73.8824,3-FEWER_THREE_PER_MONTH,"{'NBC': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,1.0,,,,
184,25,tiana_durr,Female,Milfay,OK,74046,35.7551,-96.5658,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Starz': 1, 'Philo': 1}",,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
185,19,tori_montano,Female,Charleston,WV,25362,38.2968,-81.5547,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
187,31,kim_squires,Female,Montara,CA,94037,37.5428,-122.5052,1-DAILY,"{'hulu': 1, 'youtube': 1, 'netflix': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
188,48,harriett_albright,Female,Kidder,MO,64649,39.7803,-94.1024,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1, 'Disney+': 1}",,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
189,63,cordell_macklin,Male,Saint Joseph,MI,49085,42.06399999999999,-86.4783,2-FEW_TIMES_WEEK,"{'CBS All Access': 1, 'youtube': 1}",,1.0,,,,,,,,,,,,1.0,,,,,,,,
190,59,liz_sessions,Female,Morrow,OH,45152,39.3476,-84.1181,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
191,22,lucile_meehan,Female,Tannersville,PA,18372,41.0472,-75.3244,2-FEW_TIMES_WEEK,"{'FOX': 1, 'hulu': 1}",1.0,,,,,,,,,,,,,,,,,,,1.0,,
194,45,shauna_ethridge,Female,Lexington,KY,40507,38.0464,-84.4953,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
195,27,isabell_hardesty,Female,West Point,VA,23181,37.5556,-76.8237,3-FEWER_THREE_PER_MONTH,"{'HBO MAX': 1, 'Philo': 1, 'IMDb TV': 1}",,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,
196,53,chastity_guillen,Female,Elmendorf Afb,AK,99506,59.8666,-158.5996,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
198,49,anastasia_muncy,Female,Sugarloaf,PA,18249,40.9971,-76.0717,2-FEW_TIMES_WEEK,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,1.0,
199,56,jerrold_hooks,Male,Greensburg,PA,15601,40.3074,-79.5424,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
200,77,jefferey_streeter,Male,Kansas City,MO,64199,39.0997,-94.5786,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
201,54,marion_francis,Female,Freeport,TX,77542,28.9541,-95.3597,1-DAILY,"{'hulu': 1, 'IMDb TV': 1}",1.0,,,,,,,,,,,,,,1.0,,,,,,,
202,39,vicente_hudspeth,Male,Charlotte,NC,28204,35.2132,-80.8231,3-FEWER_THREE_PER_MONTH,"{'Peacock': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,,,,1.0,
203,38,ma_handley,Female,Huntington,WV,25702,38.4286,-82.3911,1-DAILY,"{'youtube': 1, 'hulu': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
204,48,sherwood_huskey,Male,Deersville,OH,44693,40.2947,-81.1839,1-DAILY,{'CBS All Access': 1},,,,,,,,,,,,,,1.0,,,,,,,,
205,69,carlton_gilbreath,Male,Pensacola,FL,32522,30.4213,-87.2169,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
206,76,samuel_dunn,Male,West College Corner,IN,47003,39.5676,-84.8161,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
207,64,isaac_altman,Male,Alton,VA,24520,36.5894,-79.0202,2-FEW_TIMES_WEEK,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
208,31,anton_rosales,Male,River Edge,NJ,07661,40.9265,-74.0392,2-FEW_TIMES_WEEK,"{'IMDb TV': 1, 'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,
209,40,aurelio_rushing,Male,Boston,MA,02217,42.3389,-70.9196,1-DAILY,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
210,27,cletus_kolb,Male,Carrollton,MI,48724,43.4586,-83.9303,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
211,55,reina_key,Female,Van Wert,OH,45891,40.8689,-84.5904,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
212,43,rocky_calvin,Male,Fairbury,IL,61739,40.745,-88.5165,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
213,79,autumn_valles,Female,Crandall,GA,30711,34.9412,-84.7645,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
214,26,blaine_padilla,Male,Puyallup,WA,98375,47.1037,-122.3235,1-DAILY,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
215,30,roberto_kimbrell,Male,Vermontville,MI,49096,42.6392,-85.01100000000002,2-FEW_TIMES_WEEK,{'PlutoTV': 1},,,,,,,,1.0,,,,,,,,,,,,,,
216,56,anibal_hooks,Male,Phenix City,AL,36869,32.4204,-85.0796,3-FEWER_THREE_PER_MONTH,"{'Showtime': 1, 'youtube': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
217,58,jordan_roche,Male,Los Angeles,CA,90007,34.0294,-118.2871,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
218,45,megan_lindberg,Female,Anchorage,AK,99518,61.1549,-149.8866,1-DAILY,"{'youtube': 1, 'amazon': 1}",,1.0,,,,,1.0,,,,,,,,,,,,,,,
219,19,chloe_bullock,Female,Franklin,NH,03235,43.4426,-71.6491,1-DAILY,"{'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
220,71,arlen_drake,Male,Tonopah,AZ,85354,33.4228,-112.9528,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
221,43,genaro_henning,Male,Annandale,VA,22003,38.8307,-77.2142,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Apple TV+': 1, 'netflix': 1}",,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
222,47,zack_perry,Male,Buckland,OH,45819,40.6241,-84.2603,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'youtube': 1, 'fuboTV': 1}",1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
223,41,elnora_petersen,Female,Camden,NJ,08101,39.9259,-75.1196,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
224,77,laurel_orlando,Female,Winter Park,FL,32793,28.5663,-81.2608,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
226,46,faustino_wilmoth,Male,Las Vegas,NV,89134,36.2092,-115.2941,2-FEW_TIMES_WEEK,"{'NBC': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,1.0,,,,
227,53,jacquelyn_rendon,Female,Wiseman,AR,72587,36.2345,-91.8154,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
228,37,stacey_katz,Male,Whiting,IA,51063,42.1522,-96.1822,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
229,27,christa_hancock,Female,Spencer,ID,83446,44.3605,-112.1869,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
230,19,petra_new,Female,Killbuck,OH,44637,40.4933,-81.9837,1-DAILY,"{'netflix': 1, 'Showtime': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
231,63,graig_daigle,Male,Sandy Spring,MD,20860,39.1503,-77.0291,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'FOX': 1}",,,,,,,1.0,,,,,,,,,,,,,1.0,,
232,63,jocelyn_mosby,Female,Niobe,NY,14758,42.0126,-79.4495,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
233,43,kristina_pepper,Female,Kentwood,LA,70444,30.8892,-90.4728,1-DAILY,"{'amazon': 1, 'netflix': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,
234,52,jerrod_mohr,Male,Sacramento,CA,95857,,,3-FEWER_THREE_PER_MONTH,{'Apple TV+': 1},,,1.0,,,,,,,,,,,,,,,,,,,
235,25,nilda_toro,Female,Franklinton,NC,27525,36.0955,-78.4486,2-FEW_TIMES_WEEK,"{'youtube': 1, 'HBO MAX': 1}",,1.0,,,,,,,,,,,,,,,1.0,,,,,
236,42,jay_olivares,Male,Houston,TX,77271,29.834,-95.4342,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
237,53,elisa_culbertson,Female,Castleberry,AL,36432,31.2991,-87.0225,3-FEWER_THREE_PER_MONTH,"{'Apple TV+': 1, 'youtube': 1}",,1.0,1.0,,,,,,,,,,,,,,,,,,,
238,31,rickey_rouse,Male,Richmondville,NY,12149,42.6424,-74.571,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'amazon': 1}",,,,,,,1.0,,,,1.0,,,,,,,,,,,
239,51,dominick_simmons,Male,Crandall,IN,47114,38.2876,-86.0664,2-FEW_TIMES_WEEK,{'PlutoTV': 1},,,,,,,,1.0,,,,,,,,,,,,,,
240,22,laverne_cousins,Female,Honoraville,AL,36042,31.8784,-86.3981,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1, 'hulu': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
241,51,inez_kaye,Female,Coulterville,IL,62237,38.1753,-89.6479,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
242,43,lenore_compton,Female,Junction City,GA,31812,32.608000000000004,-84.4574,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
243,45,cruz_collier,Female,Sparks,NV,89435,39.5349,-119.7527,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
244,49,lauri_noe,Female,Milwaukee,WI,53208,43.0488,-87.9625,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
245,28,latanya_pool,Female,Bowerston,OH,44695,40.4371,-81.1862,1-DAILY,"{'youtube': 1, 'netflix': 1, 'fuboTV': 1}",,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
246,67,william_durant,Female,Saulsbury,TN,38067,35.0498,-89.0769,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
247,52,lon_hutchens,Male,Pensacola,FL,32594,,,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
248,70,alison_sales,Female,Leitchfield,KY,42755,37.4801,-86.2939,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,1.0,,,,,,
249,57,jordan_perales,Female,Kirkville,NY,13082,43.0981,-75.955,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
250,63,anissa_schumacher,Female,Olcott,NY,14126,43.3378,-78.7148,3-FEWER_THREE_PER_MONTH,"{'IMDb TV': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,1.0,,,,,,,
251,52,rey_grimes,Male,Utica,NY,13503,43.1019,-75.2312,2-FEW_TIMES_WEEK,"{'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
252,71,loren_lugo,Female,Hawk Point,MO,63349,38.9766,-91.1211,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
253,62,ernestine_kearney,Female,Honolulu,HI,96836,21.2899,-157.8384,1-DAILY,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
254,59,taylor_rincon,Male,Zieglerville,PA,19492,40.2901,-75.503,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1, 'amazon': 1}",1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
256,78,jackson_hirsch,Male,Waddington,NY,13694,44.8564,-75.2049,3-FEWER_THREE_PER_MONTH,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
257,42,marsha_haggard,Female,Kansas City,MO,64168,39.3432,-94.8516,1-DAILY,"{'Disney+': 1, 'amazon': 1}",,,,,,,1.0,,,,,,,,,1.0,,,,,,
258,19,elden_low,Male,Tutwiler,MS,38963,34.0148,-90.4318,1-DAILY,{'CBS All Access': 1},,,,,,,,,,,,,,1.0,,,,,,,,
259,30,eric_trotter,Male,Orange City,FL,32774,28.9489,-81.2987,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
260,74,gina_toney,Female,Gilmer,WV,26350,,,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
261,26,nedra_winchester,Female,Thorp,WI,54771,44.9573,-90.8029,1-DAILY,"{'netflix': 1, 'youtube': 1, 'fuboTV': 1}",,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
262,36,alecia_ladd,Female,Clovis,CA,93613,36.8252,-119.7029,1-DAILY,{'amazon': 1},,,,,,,1.0,,,,,,,,,,,,,,,
263,52,jacqueline_brock,Female,Remus,MI,49340,43.6032,-85.1574,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
264,67,vada_oreilly,Female,Riverside,IL,60546,41.8379,-87.8213,1-DAILY,{'Tubi': 1},,,,,,,,,,,,,,,,,,,,,,1.0
265,44,levi_perrin,Male,Fort Wayne,IN,46895,41.0938,-85.0707,1-DAILY,"{'netflix': 1, 'Philo': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
266,53,michel_toro,Male,Gaston,SC,29053,33.8337,-81.1174,3-FEWER_THREE_PER_MONTH,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
267,36,sally_pritchard,Female,Santa Ana,CA,92712,33.7496,-117.875,2-FEW_TIMES_WEEK,"{'youtube': 1, 'HBO MAX': 1}",,1.0,,,,,,,,,,,,,,,1.0,,,,,
268,64,horace_ridgeway,Male,Gibsonville,NC,27249,36.1183,-79.5685,2-FEW_TIMES_WEEK,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
269,63,jonnie_bradford,Female,Louise,TX,77455,29.1114,-96.4033,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
270,42,marlin_arriola,Male,Sunman,IN,47041,39.237,-85.0947,2-FEW_TIMES_WEEK,"{'Philo': 1, 'netflix': 1}",,,,,1.0,,,,,,,1.0,,,,,,,,,,
271,41,mickey_thurman,Male,Frankfort Heights,IL,62840,37.9943,-88.9417,1-DAILY,"{'hulu': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
272,78,nita_riggins,Female,Urbana,IL,61802,40.0746,-88.1691,2-FEW_TIMES_WEEK,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
273,48,lucius_derrick,Male,New Providence,IA,50206,42.2693,-93.1753,1-DAILY,"{'hulu': 1, 'youtube': 1, 'netflix': 1}",1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
274,40,vernon_luciano,Male,Media,IL,61460,40.7618,-90.857,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
275,27,karen_leal,Female,Clifton,ID,83228,42.216,-111.9957,3-FEWER_THREE_PER_MONTH,"{'PlutoTV': 1, 'Apple TV+': 1}",,,1.0,,,,,1.0,,,,,,,,,,,,,,
276,38,damien_choi,Male,Primghar,IA,51245,43.0759,-95.6533,1-DAILY,"{'Discovery+': 1, 'netflix': 1, 'Showtime': 1}",,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
277,44,phyllis_bowman,Female,Pottsville,AR,72858,35.2398,-93.0564,1-DAILY,"{'Crackle': 1, 'amazon': 1}",,,,,,,1.0,,,,,,1.0,,,,,,,,,
278,25,bernard_overstreet,Male,Hartford,CT,06102,41.7918,-72.7188,1-DAILY,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
279,30,luke_holcomb,Male,Macks Inn,ID,83433,44.3192,-111.6017,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'Discovery+': 1}",,,,,,,,,1.0,,1.0,,,,,,,,,,,
280,36,valarie_creighton,Female,Hartford,CT,06134,41.7637,-72.6851,1-DAILY,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
281,23,antone_cosby,Male,Chapel Hill,TN,37034,35.6354,-86.6836,3-FEWER_THREE_PER_MONTH,"{'Tubi': 1, 'netflix': 1}",,,,,1.0,,,,,,,,,,,,,,,,,1.0
282,69,francesca_layne,Female,Milwaukee,WI,53234,43.0389,-87.9065,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,1.0,,,,,,,,,,,,,,,,,,,,
283,79,marquis_rigby,Male,Callao,VA,22435,37.9773,-76.5732,3-FEWER_THREE_PER_MONTH,{'Tubi': 1},,,,,,,,,,,,,,,,,,,,,,1.0
284,60,estella_agnew,Female,Echo,LA,71330,31.1093,-92.2395,3-FEWER_THREE_PER_MONTH,"{'Philo': 1, 'hulu': 1}",1.0,,,,,,,,,,,1.0,,,,,,,,,,
285,42,gena_monson,Female,Rockledge,FL,32956,28.3298,-80.7323,2-FEW_TIMES_WEEK,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
286,47,vikki_skidmore,Female,Los Osos,CA,93402,35.3172,-120.8333,1-DAILY,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
287,25,gary_friday,Male,Keisterville,PA,15449,39.9636,-79.7853,1-DAILY,"{'netflix': 1, 'youtube': 1}",,1.0,,,1.0,,,,,,,,,,,,,,,,,
288,58,gertie_renner,Female,Bakersfield,CA,93387,35.2944,-118.9052,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'PlutoTV': 1}",,,,,1.0,,,1.0,,,,,,,,,,,,,,
289,26,lucia_valencia,Female,Boston,MA,02105,,,1-DAILY,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
290,65,chang_lynn,Male,Florence,MS,39073,32.1535,-90.1312,1-DAILY,{'Disney+': 1},,,,,,,,,,,,,,,,1.0,,,,,,
292,35,danial_custer,Male,Canoga Park,CA,91303,34.1993,-118.5983,2-FEW_TIMES_WEEK,"{'netflix': 1, 'HBO MAX': 1}",,,,,1.0,,,,,,,,,,,,1.0,,,,,
293,31,cleveland_rushing,Male,Rumford,RI,02916,41.8425,-71.3559,1-DAILY,"{'amazon': 1, 'youtube': 1, 'HBO MAX': 1}",,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
294,48,darin_snyder,Male,Platinum,AK,99651,59.0131,-161.8164,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1, 'Discovery+': 1}",1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
295,39,curtis_champagne,Male,Weogufka,AL,35183,33.0238,-86.3042,1-DAILY,"{'netflix': 1, 'Peacock': 1}",,,,,1.0,,,,,,,,,,,,,,,,1.0,
296,75,hank_finley,Male,Great Meadows,NJ,07838,40.852,-74.9418,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Starz': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
297,67,filiberto_muncy,Male,Saint Joseph,MN,56374,45.5651,-94.3367,2-FEW_TIMES_WEEK,{'netflix': 1},,,,,1.0,,,,,,,,,,,,,,,,,
298,77,monty_watt,Male,Faulkton,SD,57438,45.0855,-99.1954,2-FEW_TIMES_WEEK,{'Discovery+': 1},,,,,,,,,1.0,,,,,,,,,,,,,
299,63,lakesha_lear,Female,Vesta,MN,56292,44.5051,-95.4118,2-FEW_TIMES_WEEK,{'fuboTV': 1},,,,,,1.0,,,,,,,,,,,,,,,,
300,21,francis_ashby,Female,Waltham,MN,55982,43.807,-92.8734,1-DAILY,"{'hulu': 1, 'Rent or Buy': 1, 'FOX': 1}",1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
301,57,sidney_villanueva,Male,Santa Barbara,CA,93111,34.4453,-119.8025,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
302,40,mike_witcher,Male,Adna,WA,98522,46.629,-123.0612,3-FEWER_THREE_PER_MONTH,{'hulu': 1},1.0,,,,,,,,,,,,,,,,,,,,,
303,42,ernesto_schmitt,Male,Paxton,IN,47865,39.0212,-87.3886,2-FEW_TIMES_WEEK,{'IMDb TV': 1},,,,,,,,,,,,,,,1.0,,,,,,,
304,29,les_kenyon,Male,Brooklyn,NY,11201,40.694,-73.9903,3-FEWER_THREE_PER_MONTH,"{'Tubi': 1, 'netflix': 1, 'amazon': 1}",,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0
305,26,arlie_atherton,Male,Pinson,AL,35126,33.7299,-86.6451,1-DAILY,"{'hulu': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,1.0,,,,,,
306,29,idella_bogan,Female,Neosho Falls,KS,66758,37.9669,-95.5497,1-DAILY,"{'netflix': 1, 'hulu': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
