row,age,username,first_name,last_name,gender,city,state,zip,freq,services,netflix,amazon,Showtime,youtube,fuboTV,Crackle,Discovery+,CBS All Access,Rent or Buy,Apple TV+,hulu,Philo,FOX,PlutoTV,HBO MAX,Starz,Disney+,IMDb TV,FX,Tubi,NBC,Peacock
152,55,darcy_hickman,Darcy,Hickman,Female,Galveston,TX,77552,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
153,29,deon_jack,Deon,Jack,Male,Goose Lake,IA,52750,2-FEW_TIMES_WEEK,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
154,52,keneth_holm,Keneth,Holm,Male,Cheraw,CO,81030,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
155,51,jeromy_green,Jeromy,Green,Male,Campbellton,FL,32426,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
156,39,cleo_raley,Cleo,Raley,Male,Schaller,IA,51053,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'netflix': 1}",1.0,,,,,,,,,1.0,,,,,,,,,,,,
157,23,sheri_ricci,Sheri,Ricci,Female,Bushwood,MD,20618,2-FEW_TIMES_WEEK,"{'youtube': 1, 'fuboTV': 1, 'Disney+': 1}",,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
158,58,pearline_rodriguez,Pearline,Rodriguez,Female,Holmen,WI,54636,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
160,52,winnie_crockett,Winnie,Crockett,Female,Crystal Lake,IA,50432,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1, 'hulu': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
161,67,maurice_griggs,Maurice,Griggs,Male,Lorena,TX,76655,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
162,24,rupert_mcgowan,Rupert,Mcgowan,Male,Ashland,MO,65010,1-DAILY,"{'Apple TV+': 1, 'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
163,51,cassie_hyde,Cassie,Hyde,Female,Pepin,WI,54759,1-DAILY,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
164,27,hobert_ramon,Hobert,Ramon,Male,Tacoma,WA,98460,2-FEW_TIMES_WEEK,{'Showtime': 1},,,1.0,,,,,,,,,,,,,,,,,,,
165,59,judson_rayford,Judson,Rayford,Male,Phoenix,AZ,85068,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
166,42,melodie_gorman,Melodie,Gorman,Female,Fort Monroe,VA,23651,1-DAILY,"{'youtube': 1, 'amazon': 1}",,1.0,,1.0,,,,,,,,,,,,,,,,,,
167,56,wm_dabney,Wm,Dabney,Male,Naples,ME,04055,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
168,21,ambrose_greco,Ambrose,Greco,Male,Palos Park,IL,60464,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Discovery+': 1, 'hulu': 1}",,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
169,72,kerry_phipps,Kerry,Phipps,Female,Eureka,CA,95501,3-FEWER_THREE_PER_MONTH,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
170,46,angelia_belt,Angelia,Belt,Female,Hardy,VA,24101,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
171,66,ralph_kohl,Ralph,Kohl,Male,Withee,WI,54498,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
172,37,jeanine_aragon,Jeanine,Aragon,Female,Martinton,IL,60951,1-DAILY,"{'amazon': 1, 'youtube': 1, 'netflix': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
173,54,malissa_beckett,Malissa,Beckett,Female,Knoxville,TN,37912,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
174,43,rene_voss,Rene,Voss,Male,Careywood,ID,83809,2-FEW_TIMES_WEEK,"{'youtube': 1, 'FX': 1}",,,,1.0,,,,,,,,,,,,,,,1.0,,,
175,38,latasha_case,Latasha,Case,Female,Crenshaw,MS,38621,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
176,45,arleen_latimer,Arleen,Latimer,Female,Piper City,IL,60959,1-DAILY,{'Rent or Buy': 1},,,,,,,,,1.0,,,,,,,,,,,,,
177,65,ida_wise,Ida,Wise,Female,Boston,MA,02295,1-DAILY,{'CBS All Access': 1},,,,,,,,1.0,,,,,,,,,,,,,,
178,23,jannette_trevino,Jannette,Trevino,Female,Santa Cruz,CA,95060,1-DAILY,"{'Starz': 1, 'hulu': 1, 'HBO MAX': 1}",,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,
181,78,amelia_tillery,Amelia,Tillery,Female,Mission,TX,78572,1-DAILY,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
182,68,jerry_russell,Jerry,Russell,Female,Cincinnati,OH,45238,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
184,40,nestor_gough,Nestor,Gough,Male,Istachatta,FL,34636,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
185,23,jamar_mcpherson,Jamar,Mcpherson,Male,Hufsmith,TX,77337,3-FEWER_THREE_PER_MONTH,{'fuboTV': 1},,,,,1.0,,,,,,,,,,,,,,,,,
186,50,gregory_leal,Gregory,Leal,Male,Superior,IA,51363,1-DAILY,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
188,78,patrice_heredia,Patrice,Heredia,Female,Barnard,KS,67418,3-FEWER_THREE_PER_MONTH,"{'fuboTV': 1, 'netflix': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
189,37,debbie_todd,Debbie,Todd,Female,Belvedere Tiburon,CA,94920,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
190,56,henry_najera,Henry,Najera,Male,Newport,KY,41099,3-FEWER_THREE_PER_MONTH,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
192,62,robyn_vela,Robyn,Vela,Female,Tucson,AZ,85740,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
193,37,ernestine_bolden,Ernestine,Bolden,Female,Seco,KY,41849,1-DAILY,"{'HBO MAX': 1, 'netflix': 1}",1.0,,,,,,,,,,,,,,1.0,,,,,,,
194,21,keenan_valenti,Keenan,Valenti,Male,Atlanta,GA,30317,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
195,74,virgilio_holly,Virgilio,Holly,Male,Newtonville,NY,12128,2-FEW_TIMES_WEEK,"{'Peacock': 1, 'Apple TV+': 1}",,,,,,,,,,1.0,,,,,,,,,,,,1.0
196,31,wayne_delacruz,Wayne,Delacruz,Male,Bakersfield,CA,93301,1-DAILY,"{'youtube': 1, 'NBC': 1}",,,,1.0,,,,,,,,,,,,,,,,,1.0,
197,18,brittany_harr,Brittany,Harr,Female,Overbrook,KS,66524,1-DAILY,"{'Showtime': 1, 'netflix': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
198,58,sherman_begley,Sherman,Begley,Male,Little River,KS,67457,2-FEW_TIMES_WEEK,{'Philo': 1},,,,,,,,,,,,1.0,,,,,,,,,,
199,18,leonor_sutherland,Leonor,Sutherland,Female,Indian Springs,NV,89018,1-DAILY,"{'hulu': 1, 'amazon': 1, 'youtube': 1}",,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
200,27,margie_salinas,Margie,Salinas,Female,Cedar Lake,MI,48812,1-DAILY,"{'fuboTV': 1, 'youtube': 1}",,,,1.0,1.0,,,,,,,,,,,,,,,,,
201,67,janette_sherry,Janette,Sherry,Female,Palm Bay,FL,32908,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
202,51,silvia_blaine,Silvia,Blaine,Female,Aladdin,WY,82710,2-FEW_TIMES_WEEK,"{'netflix': 1, 'fuboTV': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
203,51,damon_langford,Damon,Langford,Male,Swartswood,NJ,07877,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
204,28,bobbi_knoll,Bobbi,Knoll,Female,Slate Spring,MS,38955,1-DAILY,"{'netflix': 1, 'Starz': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
205,41,marlon_daughtry,Marlon,Daughtry,Male,Berea,WV,26327,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
207,51,diane_doucette,Diane,Doucette,Female,Rock Falls,IA,50467,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
208,35,darin_schreiner,Darin,Schreiner,Male,Oviedo,FL,32765,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
209,74,german_mcgee,German,Mcgee,Male,Bedminster,NJ,07921,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
210,72,dovie_pickens,Dovie,Pickens,Female,La Fayette,GA,30728,2-FEW_TIMES_WEEK,"{'Apple TV+': 1, 'youtube': 1}",,,,1.0,,,,,,1.0,,,,,,,,,,,,
211,71,francine_sabo,Francine,Sabo,Female,Delphi,IN,46923,3-FEWER_THREE_PER_MONTH,{'FOX': 1},,,,,,,,,,,,,1.0,,,,,,,,,
212,67,verda_pope,Verda,Pope,Female,Westville,IN,46391,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
213,50,odell_valenti,Odell,Valenti,Male,Mitchellville,IA,50169,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
214,70,michelle_wellman,Michelle,Wellman,Female,Stockton,CA,95206,2-FEW_TIMES_WEEK,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
216,77,tasha_blodgett,Tasha,Blodgett,Female,Barnesville,MD,20838,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
217,48,isreal_sorenson,Isreal,Sorenson,Male,Holly Grove,AR,72069,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
218,60,erich_jude,Erich,Jude,Male,Sebastian,FL,32976,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
220,57,lyndon_zepeda,Lyndon,Zepeda,Male,Inglewood,CA,90306,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
221,37,alene_mcnamara,Alene,Mcnamara,Female,Rutland,VT,05702,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Disney+': 1}",,,,1.0,,,,,,,,,,,,,1.0,,,,,
222,66,noah_baldridge,Noah,Baldridge,Male,Lancaster,PA,17608,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
223,65,junior_gearhart,Junior,Gearhart,Male,Fishersville,VA,22939,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Starz': 1}",,,,1.0,,,,,,,,,,,,1.0,,,,,,
224,19,adelaide_fay,Adelaide,Fay,Female,Houghton Lake Heights,MI,48630,2-FEW_TIMES_WEEK,"{'fuboTV': 1, 'Apple TV+': 1}",,,,,1.0,,,,,1.0,,,,,,,,,,,,
225,66,merlin_hackett,Merlin,Hackett,Male,Port Saint Lucie,FL,34953,1-DAILY,"{'Philo': 1, 'youtube': 1}",,,,1.0,,,,,,,,1.0,,,,,,,,,,
226,59,jayne_towle,Jayne,Towle,Female,Columbus,OH,43217,1-DAILY,"{'youtube': 1, 'PlutoTV': 1}",,,,1.0,,,,,,,,,,1.0,,,,,,,,
227,55,rory_stonge,Rory,Stonge,Male,Dulce,NM,87528,2-FEW_TIMES_WEEK,{'Peacock': 1},,,,,,,,,,,,,,,,,,,,,,1.0
228,38,darrin_canady,Darrin,Canady,Male,Tyler,TX,75712,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
229,65,quinn_orta,Quinn,Orta,Male,Santa Cruz,CA,95065,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
230,47,mayra_sparrow,Mayra,Sparrow,Female,Midwest,WY,82643,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
231,22,howard_catalano,Howard,Catalano,Male,Toledo,OH,43611,2-FEW_TIMES_WEEK,"{'Disney+': 1, 'netflix': 1, 'youtube': 1, 'PlutoTV': 1}",1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
232,54,buford_hanna,Buford,Hanna,Male,Aldrich,MO,65601,3-FEWER_THREE_PER_MONTH,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
233,76,lettie_wilbanks,Lettie,Wilbanks,Female,Cambridge,MA,02239,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
234,21,erlinda_ingraham,Erlinda,Ingraham,Female,Hayes Center,NE,69032,1-DAILY,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
235,49,migdalia_pulliam,Migdalia,Pulliam,Female,Goodyear,AZ,85338,1-DAILY,"{'Showtime': 1, 'youtube': 1}",,,1.0,1.0,,,,,,,,,,,,,,,,,,
236,37,candida_bevins,Candida,Bevins,Female,Hale,MI,48739,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
237,27,bobbie_soliz,Bobbie,Soliz,Male,Villanueva,NM,87583,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'hulu': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
239,53,eldridge_fischer,Eldridge,Fischer,Male,Camas,WA,98607,2-FEW_TIMES_WEEK,"{'Showtime': 1, 'netflix': 1}",1.0,,1.0,,,,,,,,,,,,,,,,,,,
240,77,haydee_shields,Haydee,Shields,Female,Ashburn,GA,31714,3-FEWER_THREE_PER_MONTH,{'Rent or Buy': 1},,,,,,,,,1.0,,,,,,,,,,,,,
242,38,demarcus_kennedy,Demarcus,Kennedy,Male,Ayr,ND,58007,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
243,59,lucille_brinkley,Lucille,Brinkley,Female,Halfway,KY,42150,2-FEW_TIMES_WEEK,"{'hulu': 1, 'Starz': 1}",,,,,,,,,,,1.0,,,,,1.0,,,,,,
244,59,junior_fry,Junior,Fry,Male,Summer Lake,OR,97640,2-FEW_TIMES_WEEK,{'Disney+': 1},,,,,,,,,,,,,,,,,1.0,,,,,
245,68,ezekiel_whitman,Ezekiel,Whitman,Male,East Lansing,MI,48825,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
246,55,arron_block,Arron,Block,Male,New York,NY,10120,1-DAILY,"{'netflix': 1, 'Disney+': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
247,63,tatiana_walker,Tatiana,Walker,Female,Howard,OH,43028,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
248,45,georgina_cooney,Georgina,Cooney,Female,Bartonsville,PA,18321,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
249,39,lino_hopkins,Lino,Hopkins,Male,Naugatuck,WV,25685,2-FEW_TIMES_WEEK,"{'netflix': 1, 'Starz': 1}",1.0,,,,,,,,,,,,,,,1.0,,,,,,
250,23,parker_boren,Parker,Boren,Male,Henrietta,NY,14467,1-DAILY,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
251,20,markus_durham,Markus,Durham,Male,Snowmass,CO,81654,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
252,61,steven_leach,Steven,Leach,Male,Victor,MT,59875,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
253,43,sterling_mccall,Sterling,Mccall,Male,Rancho Cordova,CA,95742,2-FEW_TIMES_WEEK,"{'amazon': 1, 'netflix': 1}",1.0,1.0,,,,,,,,,,,,,,,,,,,,
254,52,cathryn_fortney,Cathryn,Fortney,Female,Bridgeport,TX,76426,1-DAILY,"{'Tubi': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,,,,,,1.0,,
255,71,percy_mcclanahan,Percy,Mcclanahan,Male,North Dartmouth,MA,02747,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
256,26,tamika_sharp,Tamika,Sharp,Female,Corvallis,OR,97331,1-DAILY,"{'netflix': 1, 'IMDb TV': 1}",1.0,,,,,,,,,,,,,,,,,1.0,,,,
257,28,dee_wampler,Dee,Wampler,Female,Staunton,VA,24401,1-DAILY,{'Showtime': 1},,,1.0,,,,,,,,,,,,,,,,,,,
258,68,robbin_bradshaw,Robbin,Bradshaw,Female,Pampa,TX,79066,2-FEW_TIMES_WEEK,{'Discovery+': 1},,,,,,,1.0,,,,,,,,,,,,,,,
259,36,brendon_brownell,Brendon,Brownell,Male,Saxapahaw,NC,27340,2-FEW_TIMES_WEEK,{'amazon': 1},,1.0,,,,,,,,,,,,,,,,,,,,
260,49,susanne_mcclinton,Susanne,Mcclinton,Female,Lomira,WI,53048,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
261,36,samantha_carvalho,Samantha,Carvalho,Female,Los Angeles,CA,90008,2-FEW_TIMES_WEEK,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
262,74,landon_baylor,Landon,Baylor,Male,Neshanic Station,NJ,08853,3-FEWER_THREE_PER_MONTH,{'Disney+': 1},,,,,,,,,,,,,,,,,1.0,,,,,
263,42,marco_dellinger,Marco,Dellinger,Male,State College,PA,16801,2-FEW_TIMES_WEEK,"{'HBO MAX': 1, 'hulu': 1}",,,,,,,,,,,1.0,,,,1.0,,,,,,,
264,51,charlie_keeler,Charlie,Keeler,Male,Roby,MO,65557,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
265,77,mitzi_cabral,Mitzi,Cabral,Female,Okeana,OH,45053,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
266,20,clement_hayward,Clement,Hayward,Male,Grand Ridge,FL,32442,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'fuboTV': 1}",1.0,,,,1.0,,,,,,,,,,,,,,,,,
267,73,elliot_grady,Elliot,Grady,Male,Kissimmee,FL,34746,3-FEWER_THREE_PER_MONTH,"{'youtube': 1, 'amazon': 1, 'netflix': 1}",1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
268,61,sun_frias,Sun,Frias,Female,Stockton,CA,95204,2-FEW_TIMES_WEEK,"{'Crackle': 1, 'netflix': 1}",1.0,,,,,1.0,,,,,,,,,,,,,,,,
269,48,willy_huerta,Willy,Huerta,Male,Hicksville,NY,11801,1-DAILY,"{'netflix': 1, 'Philo': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
270,53,quintin_neville,Quintin,Neville,Male,Winston Salem,NC,27156,2-FEW_TIMES_WEEK,"{'youtube': 1, 'CBS All Access': 1}",,,,1.0,,,,1.0,,,,,,,,,,,,,,
271,22,noah_stidham,Noah,Stidham,Male,Boyers,PA,16020,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
272,75,herbert_speight,Herbert,Speight,Male,Livonia,MI,48151,2-FEW_TIMES_WEEK,"{'youtube': 1, 'netflix': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
273,54,ginny_sayre,Ginny,Sayre,Female,Worcester,MA,01653,3-FEWER_THREE_PER_MONTH,"{'amazon': 1, 'Tubi': 1}",,1.0,,,,,,,,,,,,,,,,,,1.0,,
274,79,orlando_marino,Orlando,Marino,Male,Fort Washington,PA,19049,3-FEWER_THREE_PER_MONTH,"{'netflix': 1, 'Disney+': 1}",1.0,,,,,,,,,,,,,,,,1.0,,,,,
275,71,karl_perreault,Karl,Perreault,Male,Las Vegas,NV,89112,3-FEWER_THREE_PER_MONTH,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
276,36,ronny_huston,Ronny,Huston,Male,Blanchardville,WI,53516,2-FEW_TIMES_WEEK,{'CBS All Access': 1},,,,,,,,1.0,,,,,,,,,,,,,,
277,26,emmanuel_langford,Emmanuel,Langford,Male,Lehigh Acres,FL,33971,1-DAILY,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
278,30,mitch_hixson,Mitch,Hixson,Male,Pebble Beach,CA,93953,1-DAILY,"{'netflix': 1, 'CBS All Access': 1}",1.0,,,,,,,1.0,,,,,,,,,,,,,,
279,28,britney_fortner,Britney,Fortner,Female,Mount Vernon,NY,10551,3-FEWER_THREE_PER_MONTH,{'Apple TV+': 1},,,,,,,,,,1.0,,,,,,,,,,,,
280,65,carlene_ricker,Carlene,Ricker,Female,Atlanta,GA,30361,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
281,56,reva_cromer,Reva,Cromer,Female,San Jose,CA,95129,3-FEWER_THREE_PER_MONTH,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
282,23,donald_gunther,Donald,Gunther,Male,Lynnwood,WA,98046,1-DAILY,"{'Philo': 1, 'Starz': 1}",,,,,,,,,,,,1.0,,,,1.0,,,,,,
283,66,lindsey_aldrich,Lindsey,Aldrich,Male,Palmer,MI,49871,1-DAILY,"{'youtube': 1, 'HBO MAX': 1}",,,,1.0,,,,,,,,,,,1.0,,,,,,,
284,65,may_floyd,May,Floyd,Female,Notre Dame,IN,46556,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
285,79,dan_edge,Dan,Edge,Male,Garden City,MI,48135,3-FEWER_THREE_PER_MONTH,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
286,24,helga_akin,Helga,Akin,Female,Lutherville Timonium,MD,21093,2-FEW_TIMES_WEEK,"{'netflix': 1, 'hulu': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
287,40,nathaniel_pettway,Nathaniel,Pettway,Male,Aubrey,TX,76227,1-DAILY,{'hulu': 1},,,,,,,,,,,1.0,,,,,,,,,,,
288,66,milton_slocum,Milton,Slocum,Male,Far Rockaway,NY,11690,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
290,24,pete_irizarry,Pete,Irizarry,Male,Allendorf,IA,51330,2-FEW_TIMES_WEEK,"{'hulu': 1, 'HBO MAX': 1, 'NBC': 1}",,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,
291,78,marcella_cote,Marcella,Cote,Female,Mayo,SC,29368,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
292,51,delphine_warfield,Delphine,Warfield,Female,Sulphur Springs,TX,75483,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
293,72,lauren_hargrave,Lauren,Hargrave,Female,Spring Glen,NY,12483,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
295,29,deann_villarreal,Deann,Villarreal,Female,Point Roberts,WA,98281,1-DAILY,"{'hulu': 1, 'youtube': 1}",,,,1.0,,,,,,,1.0,,,,,,,,,,,
296,60,claudine_plunkett,Claudine,Plunkett,Female,Pocahontas,TN,38061,3-FEWER_THREE_PER_MONTH,"{'Peacock': 1, 'CBS All Access': 1, 'youtube': 1}",,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0
297,18,dee_dial,Dee,Dial,Male,Salisbury,NC,28146,3-FEWER_THREE_PER_MONTH,"{'Disney+': 1, 'amazon': 1, 'Discovery+': 1}",,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
298,73,jeremy_merrill,Jeremy,Merrill,Male,East Brady,PA,16028,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
299,65,garrett_grisham,Garrett,Grisham,Male,Wellington,KS,67152,1-DAILY,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
300,27,georgia_bunnell,Georgia,Bunnell,Female,Beaver,WV,25813,1-DAILY,"{'HBO MAX': 1, 'Philo': 1, 'Crackle': 1}",,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,
301,74,josiah_freedman,Josiah,Freedman,Male,Cleveland,OH,44115,1-DAILY,{'Starz': 1},,,,,,,,,,,,,,,,1.0,,,,,,
302,24,lashawn_ridenour,Lashawn,Ridenour,Female,South River,NJ,08877,1-DAILY,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
303,22,ola_bagley,Ola,Bagley,Female,Florissant,MO,63033,2-FEW_TIMES_WEEK,{'youtube': 1},,,,1.0,,,,,,,,,,,,,,,,,,
304,64,brooks_mondragon,Brooks,Mondragon,Male,Moon,VA,23119,2-FEW_TIMES_WEEK,"{'youtube': 1, 'Philo': 1}",,,,1.0,,,,,,,,1.0,,,,,,,,,,
305,29,bertram_schwab,Bertram,Schwab,Male,West Hyannisport,MA,02672,2-FEW_TIMES_WEEK,"{'netflix': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,,,,,,,,,,,,
306,74,nedra_briley,Nedra,Briley,Female,Lyons,NE,68038,2-FEW_TIMES_WEEK,"{'hulu': 1, 'netflix': 1}",1.0,,,,,,,,,,1.0,,,,,,,,,,,
307,77,millie_taber,Millie,Taber,Female,Washington,DC,20043,3-FEWER_THREE_PER_MONTH,{'HBO MAX': 1},,,,,,,,,,,,,,,1.0,,,,,,,
308,69,edmund_riddick,Edmund,Riddick,Male,Carville,LA,70721,2-FEW_TIMES_WEEK,{'netflix': 1},1.0,,,,,,,,,,,,,,,,,,,,,
309,74,deangelo_roddy,Deangelo,Roddy,Male,Greene,RI,02827,1-DAILY,"{'hulu': 1, 'amazon': 1}",,1.0,,,,,,,,,1.0,,,,,,,,,,,
310,18,gabrielle_herrera,Gabrielle,Herrera,Female,Las Vegas,NV,89195,1-DAILY,"{'netflix': 1, 'hulu': 1, 'youtube': 1}",1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
311,43,kathrine_cockrell,Kathrine,Cockrell,Female,Allen,SD,57714,1-DAILY,{'FOX': 1},,,,,,,,,,,,,1.0,,,,,,,,,
